Products Group,กลุ่มผลิตภัณฑ์,module,Amasty_Scroll
Specify here the text to be displayed on the action button,ระบุข้อความที่จะแสดงบนปุ่มการกระทำที่นี่,module,Amasty_Scroll
"Specify path to loading image within your theme, i.e. images/loader.svg",ระบุเส้นทางไปยังการโหลดภาพภายในธีมของคุณเช่น images/loader.svg,module,Amasty_Scroll
Text with background,ข้อความที่มีพื้นหลัง,module,Amasty_Scroll
Text with divider,ข้อความด้วยตัวแบ่ง,module,Amasty_Scroll
Add/Remove Filters,เพิ่ม/ลบตัวกรอง,module,Amasty_ShopByQuickConfig
Amasty Custom Filter,ตัวกรองที่กำหนดเอง,module,Amasty_ShopByQuickConfig
Attribute Code,รหัสแอตทริบิวต์,module,Amasty_ShopByQuickConfig
Back,กลับ,module,Amasty_ShopByQuickConfig
"Can not load Filter with code ""%1""","ไม่สามารถโหลดตัวกรองด้วยรหัส ""%1""",module,Amasty_ShopByQuickConfig
Cancel,ยกเลิก,module,Amasty_ShopByQuickConfig
Catalog Input Type,ประเภทอินพุตแคตตาล็อก,module,Amasty_ShopByQuickConfig
Configuration was saved successfully,บันทึกการกำหนดค่าสำเร็จ,module,Amasty_ShopByQuickConfig
Do not display this warning again.,อย่าแสดงคำเตือนนี้อีก,module,Amasty_ShopByQuickConfig
Dropdown,หล่นลง,module,Amasty_ShopByQuickConfig
Edit,แก้ไข,module,Amasty_ShopByQuickConfig
Empty Request,คำขอที่ว่างเปล่า,module,Amasty_ShopByQuickConfig
Error. Please see the log for more information.,ข้อผิดพลาด. โปรดดูบันทึกสำหรับข้อมูลเพิ่มเติม,module,Amasty_ShopByQuickConfig
Filter Label,ฉลากตัวกรอง,module,Amasty_ShopByQuickConfig
Improved Layered Navigation,ปรับปรุงการนำทางเลเยอร์,module,Amasty_ShopByQuickConfig
Improved Layered Navigation: Quick Config,ปรับปรุงการนำทางเลเยอร์: การกำหนดค่าอย่างรวดเร็ว,module,Amasty_ShopByQuickConfig
Information,ข้อมูล,module,Amasty_ShopByQuickConfig
Invalid Data,ข้อมูลที่ไม่ถูกต้อง,module,Amasty_ShopByQuickConfig
Manage Navigation Filters,จัดการตัวกรองการนำทาง,module,Amasty_ShopByQuickConfig
Multiple Select,เลือกหลายตัว,module,Amasty_ShopByQuickConfig
Navigation Filters,ตัวกรองการนำทาง,module,Amasty_ShopByQuickConfig
Next Page,หน้าต่อไป,module,Amasty_ShopByQuickConfig
Parameter attribute_code is required,ต้องใช้พารามิเตอร์ attribute_code,module,Amasty_ShopByQuickConfig
Please select...,โปรดเลือก...,module,Amasty_ShopByQuickConfig
Please update Amasty Base module. Re-upload it and replace all the files.,โปรดอัปเดตโมดูลพื้นฐาน Amasty อัปโหลดใหม่และแทนที่ไฟล์ทั้งหมด,module,Amasty_ShopByQuickConfig
Previous Page,หน้าก่อนหน้า,module,Amasty_ShopByQuickConfig
Price,ราคา,module,Amasty_ShopByQuickConfig
Products,สินค้า,module,Amasty_ShopByQuickConfig
Save and Continue Edit,บันทึกและแก้ไขต่อไป,module,Amasty_ShopByQuickConfig
Save Changes,บันทึกการเปลี่ยนแปลง,module,Amasty_ShopByQuickConfig
Sidebar Block,แถบด้านข้าง,module,Amasty_ShopByQuickConfig
Text Swatch,TEXT SWATCH,module,Amasty_ShopByQuickConfig
"The changes for ""%1"" were saved successfully.","การเปลี่ยนแปลงสำหรับ ""%1"" ได้รับการบันทึกสำเร็จ",module,Amasty_ShopByQuickConfig
The item was moved successfully.,รายการถูกย้ายสำเร็จ,module,Amasty_ShopByQuickConfig
Top Block,บล็อกด้านบน,module,Amasty_ShopByQuickConfig
Use in Layered Navigation,ใช้ในการนำทางเลเยอร์,module,Amasty_ShopByQuickConfig
Visual Swatch,Visual Swatch,module,Amasty_ShopByQuickConfig
Yes/No,ใช่ไม่ใช่,module,Amasty_ShopByQuickConfig
Are you sure?,คุณแน่ใจหรือไม่?,module,Amasty_ShopByQuickConfig
Address:,ที่อยู่:,module,Amasty_Storelocator
Break Time,เวลาพัก,module,Amasty_Storelocator
City:,เมือง:,module,Amasty_Storelocator
Country:,ประเทศ:,module,Amasty_Storelocator
Current location,สถานที่ปัจจุบัน,module,Amasty_Storelocator
Enter a location,ป้อนตำแหน่ง,module,Amasty_Storelocator
Friday,วันศุกร์,module,Amasty_Storelocator
km,กม.,module,Amasty_Storelocator
Locate Nearby,อยู่ใกล้ ๆ,module,Amasty_Storelocator
log in,เข้าสู่ระบบ,module,Amasty_Storelocator
mi,MI,module,Amasty_Storelocator
Monday,วันจันทร์,module,Amasty_Storelocator
Photos,รูปถ่าย,module,Amasty_Storelocator
Please %1 to leave a review.,กรุณา %1 เพื่อตรวจสอบ,module,Amasty_Storelocator
Review has been placed,มีการตรวจสอบแล้ว,module,Amasty_Storelocator
reviews,รีวิว,module,Amasty_Storelocator
Saturday,วันเสาร์,module,Amasty_Storelocator
Search Radius,รัศมีค้นหา,module,Amasty_Storelocator
State:,สถานะ:,module,Amasty_Storelocator
Street View,มุมมองถนน,module,Amasty_Storelocator
Sunday,วันอาทิตย์,module,Amasty_Storelocator
Thursday,วันพฤหัสบดี,module,Amasty_Storelocator
Tuesday,วันอังคาร,module,Amasty_Storelocator
Wednesday,วันพุธ,module,Amasty_Storelocator
Work Time Today:,เวลาทำงานวันนี้:,module,Amasty_Storelocator
Write a review,แสดงความคิดเห็น,module,Amasty_Storelocator
Zip:,ซิป:,module,Amasty_Storelocator
Auto,รถยนต์,module,Amasty_VisualMerchUi
Copied!,คัดลอก,module,Amasty_VisualMerchUi
Enable Auto Sorting,เปิดใช้งานการเรียงลำดับอัตโนมัติ,module,Amasty_VisualMerchUi
Enable Manual Sorting,เปิดใช้งานการเรียงลำดับด้วยตนเอง,module,Amasty_VisualMerchUi
Invisible items,รายการที่มองไม่เห็น,module,Amasty_VisualMerchUi
"Max value is ""%1""","ค่าสูงสุดคือ ""%1""",module,Amasty_VisualMerchUi
"Min value is ""%1""","ค่าต่ำสุดคือ ""%1""",module,Amasty_VisualMerchUi
Move to top,ย้ายไปด้านบน,module,Amasty_VisualMerchUi
Next page,หน้าต่อไป,module,Amasty_VisualMerchUi
of %1,ของ %1,module,Amasty_VisualMerchUi
page,หน้าหนังสือ,module,Amasty_VisualMerchUi
per page,ต่อหน้า,module,Amasty_VisualMerchUi
Pinned,ที่ถูกตรึง,module,Amasty_VisualMerchUi
Please choose page other than the current,โปรดเลือกหน้าอื่นนอกเหนือจากปัจจุบัน,module,Amasty_VisualMerchUi
Product image,ภาพผลิตภัณฑ์,module,Amasty_VisualMerchUi
Remove product,ลบผลิตภัณฑ์,module,Amasty_VisualMerchUi
Visible items,รายการที่มองเห็นได้,module,Amasty_VisualMerchUi
${$.parentName}.source_category_feed_mapping_list:value,${$.parentName}.source_category_feed_mapping_list:value,module,Firebear_PlatformFeeds
